URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/pull/290476,,2026-01-26T18:00:00Z,deepak1556,93,2026-01-26T18:10:31Z,,0,chore: add telemetry for gpu fallback mode triggered by skia,0,,open,Issue,290476,2026-02-04T11:34:55.404601,0,1
https://github.com/microsoft/vscode/pull/290444,,2026-01-26T17:02:53Z,Copilot,94,2026-01-26T17:07:56Z,,0,Fix additional actions bar item hover size (20x20 → 22x22),3961,"The ""Additional Views"" ellipsis button in narrow composite bar panels renders at 20x20px instead of ...",open,Issue,290444,2026-02-04T11:34:55.404608,0,1
https://github.com/microsoft/vscode/pull/290298,,2026-01-25T22:43:40Z,matt-sorenson,95,2026-02-03T04:03:44Z,triage-needed,1,Mark variables in zsh integration functions as local,656,"I run zsh with `setopt warn_create_global` and got annoyed at the warnings.

I moved this updated ...",open,Issue,290298,2026-02-04T11:34:55.404614,0,1
https://github.com/microsoft/vscode/pull/290279,,2026-01-25T18:52:19Z,bodhisilberling,96,2026-01-28T02:00:52Z,,0,"Fix spelling mistakes: accomodate -> accommodate, occured -> occurred",541,"- Fix 'accomodate' -> 'accommodate' in 6 files (comments)
- Fix 'occured' -> 'occurred' in parcelWa...",open,Issue,290279,2026-02-04T11:34:55.404619,0,1
https://github.com/microsoft/vscode/pull/290278,,2026-01-25T18:42:59Z,n-gist,97,2026-01-30T12:13:35Z,,0,fix languages.getDiagnostics() problem-matchers diagnostics duplication,4033,"Fixes #256118

###### ISSUE
When opening files after starting a task which outputs diagnostic ent...",open,Issue,290278,2026-02-04T11:34:55.404625,0,1
https://github.com/microsoft/vscode/pull/290258,,2026-01-25T14:30:46Z,jhhtaylor,98,2026-01-25T15:08:17Z,,0,media-preview: attempt to handle untitled scheme for Safari/Firefox (fix #236152),1512,"## Summary

This PR attempts to fix audio/video preview for files opened via Safari's ""Open Files......",open,Issue,290258,2026-02-04T11:34:55.404631,0,1
https://github.com/microsoft/vscode/pull/290253,,2026-01-25T13:13:45Z,nose2002kr,99,2026-01-31T13:48:16Z,,0,Expose the `StatusBarEntryLocation` parameter in the `createStatusBar…,640,"…Item` function

I am submitting a pull request to extend the function arguments in the createStat...",open,Issue,290253,2026-02-04T11:34:55.404637,0,1
https://github.com/microsoft/vscode/pull/290160,,2026-01-24T18:53:02Z,raman-kumar8,100,2026-01-25T07:04:21Z,,0,fix: persist agent harness selection across window reload,355,"Fixes #290157

The agent harness choice (Local, Background, Cloud, Claude) was resetting to 'Local...",open,Issue,290160,2026-02-04T11:34:55.404643,0,1
https://github.com/microsoft/vscode/pull/290148,,2026-01-24T16:48:44Z,amyssnippet,101,2026-01-26T10:09:31Z,,0,Update CommentRule.lineComment to support LineCommentConfig,675,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,290148,2026-02-04T11:34:58.613481,0,2
https://github.com/microsoft/vscode/pull/290125,,2026-01-24T09:18:54Z,adnan-bhaldar,102,2026-01-24T10:12:32Z,triage-needed,1,style: update badges to use for-the-badge style with custom colors,635,"- Apply for-the-badge style for better visibility
- Add color coding: blue for features, red for bu...",open,Issue,290125,2026-02-04T11:34:58.613501,0,2
https://github.com/microsoft/vscode/pull/290111,,2026-01-24T07:11:20Z,terry-nederveld,103,2026-01-30T13:34:40Z,,0,feat(mcp): add MCPB bundle package installation support,2272,"## Summary

Implements full MCPB (MCP Bundle) package installation support for the MCP Gallery. MCPB...",open,Issue,290111,2026-02-04T11:34:58.613506,0,2
https://github.com/microsoft/vscode/pull/290101,,2026-01-24T06:13:55Z,shubham21155102,104,2026-01-25T07:50:24Z,,0,Fix: Scroll markdown preview to top when navigating to new document,1930,"Issue: Fixes microsoft/vscode#164071

Problem:
When clicking a relative link in a markdown previe...",open,Issue,290101,2026-02-04T11:34:58.613510,0,2
https://github.com/microsoft/vscode/pull/290067,,2026-01-24T00:58:56Z,Copilot,105,2026-01-24T01:02:24Z,,0,No implementation - awaiting requirements,1116,"No changes have been implemented. The problem statement provided only contains ""hello"" without speci...",open,Issue,290067,2026-02-04T11:34:58.613514,0,2
https://github.com/microsoft/vscode/pull/290008,,2026-01-23T20:09:42Z,Copilot,106,2026-01-29T10:35:43Z,,0,No changes - awaiting problem statement,1023,"No changes have been made to the repository. The problem statement provided only contained ""hello"" w...",open,Issue,290008,2026-02-04T11:34:58.613518,0,2
https://github.com/microsoft/vscode/pull/289979,,2026-01-23T17:49:51Z,ulugbekna,107,2026-01-30T10:44:50Z,,0,allow jumping to diagnostics without showing peek widget,632,"Usually, I would like to jump to the next error but I don't want the peek widget to show and immedia...",open,Issue,289979,2026-02-04T11:34:58.613521,0,2
https://github.com/microsoft/vscode/pull/289946,,2026-01-23T16:01:06Z,yavanosta,108,2026-01-23T18:57:42Z,,0,Make appearedInsideViewport in InlineCompletionsModel reactive (#289944),411,"Makes _appearedInsideViewport reactive.

Fixed #289944

<!-- Thank you for submitting a Pull Req...",open,Issue,289946,2026-02-04T11:34:58.613524,0,2
https://github.com/microsoft/vscode/pull/289909,,2026-01-23T13:32:12Z,aiday-mar,109,2026-01-23T14:16:06Z,,0,fixing flickering when deleting a line,344,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,289909,2026-02-04T11:34:58.613527,0,2
https://github.com/microsoft/vscode/pull/289866,,2026-01-23T10:17:44Z,Himanshu25kapure,110,2026-01-23T11:09:25Z,,0,chore: add npm version check to preinstall script,463,"### Summary
Adds an explicit npm version validation to the existing preinstall checks.

### Detai...",open,Issue,289866,2026-02-04T11:34:58.613532,0,2
https://github.com/microsoft/vscode/pull/289779,,2026-01-22T23:00:12Z,Copilot,111,2026-02-03T16:56:08Z,,0,Fix chat session loss on workspace ID change,3768,"## Description

Chat sessions are stored at `{workspaceStorageHome}/{workspaceId}/chatSessions/`. Wh...",open,Issue,289779,2026-02-04T11:34:58.613535,0,2
https://github.com/microsoft/vscode/pull/289757,,2026-01-22T21:55:50Z,Copilot,112,2026-01-22T21:59:54Z,,0,Reduce left padding in chat viewpane agent sessions UI from 20px to 8px,1464,Reduces left padding from 20px to 8px for agent sessions UI elements in the chat viewpane to create ...,open,Issue,289757,2026-02-04T11:34:58.613539,0,2
https://github.com/microsoft/vscode/pull/289755,,2026-01-22T21:50:39Z,Copilot,113,2026-01-22T21:55:27Z,,0,Remove padding-left from workbench part title labels,1226,"Removes the 12px left padding from `.monaco-workbench .part > .title > .title-label` in `part.css`.
...",open,Issue,289755,2026-02-04T11:34:58.613542,0,2
https://github.com/microsoft/vscode/pull/289732,,2026-01-22T20:04:11Z,Copilot,114,2026-01-22T20:25:22Z,,0,Register command for code review invocation,2312,"## Description

Adds `workbench.action.chat.runCodeReview` command to directly invoke code review fu...",open,Issue,289732,2026-02-04T11:34:58.613545,0,2
https://github.com/microsoft/vscode/pull/289687,,2026-01-22T17:03:33Z,bodhisilberling,115,2026-01-23T04:39:32Z,,0,Fix spelling mistakes in comments and code,516,"- Fix 'seperate' -> 'separate' in extHostTypes.ts
- Fix 'nonExistant' -> 'nonExistent' in searchVie...",open,Issue,289687,2026-02-04T11:34:58.613549,0,2
https://github.com/microsoft/vscode/pull/289634,,2026-01-22T12:10:29Z,aiday-mar,116,2026-01-30T08:42:26Z,,0,Adding lineHeightsAdded array to onLinesInserted,55,fixes https://github.com/microsoft/vscode/issues/285900...,open,Issue,289634,2026-02-04T11:34:58.613553,0,2
https://github.com/microsoft/vscode/pull/289605,,2026-01-22T09:36:35Z,a-stewart,117,2026-01-22T10:14:48Z,triage-needed,1,Fix the TextModel interface to match the implementation wrt applyEdits,371,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,289605,2026-02-04T11:34:58.613557,0,2
https://github.com/microsoft/vscode/pull/289545,,2026-01-22T01:23:49Z,Copilot,118,2026-01-24T23:22:25Z,,0,Add Chat Processing Tips Service with rotating tips during request processing,6822,Adds rotating tips to the chat input placeholder while requests are processed. Tips are mode-specifi...,open,Issue,289545,2026-02-04T11:34:58.613561,0,2
https://github.com/microsoft/vscode/pull/289532,,2026-01-22T00:11:40Z,Copilot,119,2026-01-22T01:19:22Z,,0,Make subagents collapse by default with live tool status like thinking parts,2902,"Subagents now render collapsed by default showing the currently executing tool status, matching the ...",open,Issue,289532,2026-02-04T11:34:58.613564,0,2
https://github.com/microsoft/vscode/pull/289494,,2026-01-21T21:29:03Z,MichaelBraun1994,120,2026-01-22T09:54:00Z,,0,Add environment variable resolving with fallback.,20,"Implements #92854 
...",open,Issue,289494,2026-02-04T11:34:58.613567,0,2
https://github.com/microsoft/vscode/pull/289493,,2026-01-21T21:28:44Z,codetheorist,121,2026-01-29T11:03:58Z,,0,feat: add `hoverForeground` and `hoverBackground` colors to activity …,1759,"## Summary
This PR adds new color customization tokens for the activity bar hover state, allowing t...",open,Issue,289493,2026-02-04T11:34:58.613570,0,2
https://github.com/microsoft/vscode/pull/289482,,2026-01-21T20:31:06Z,meganrogge,122,2026-01-29T22:07:00Z,,0,"add inline actions support, adopt for hide from model picker",85,"
https://github.com/user-attachments/assets/46f97d3d-1ba8-48ca-9daf-ae18e61c06d4

...",open,Issue,289482,2026-02-04T11:34:58.613574,0,2
https://github.com/microsoft/vscode/pull/289481,,2026-01-21T20:29:19Z,wajdiJomaa,123,2026-02-03T18:44:22Z,,0,feat: Xonsh shell integration add support for 'run recent command' with Xonsh,809,"As suggested in #284044 https://github.com/microsoft/vscode/pull/284044#issuecomment-3728953635:

...",open,Issue,289481,2026-02-04T11:34:58.613577,0,2
https://github.com/microsoft/vscode/pull/289457,,2026-01-21T18:33:46Z,hkleungai,124,2026-02-03T17:05:41Z,,0,vscode-dts: Add LineCommentConfig interface & update lineComment,434,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,289457,2026-02-04T11:34:58.613580,0,2
https://github.com/microsoft/vscode/pull/289447,,2026-01-21T17:56:22Z,bodhisilberling,125,2026-01-21T18:23:07Z,,0,Contribution/fix implicit activation,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,289447,2026-02-04T11:34:58.613583,0,2
https://github.com/microsoft/vscode/pull/289334,,2026-01-21T09:37:18Z,Copilot,126,2026-01-21T09:45:22Z,,0,Add console.log on workbench startup,1468,"Adds `console.log('Hello Code')` to the workbench initialization path.

## Changes

- Added console ...",open,Issue,289334,2026-02-04T11:34:58.613586,0,2
https://github.com/microsoft/vscode/pull/289332,,2026-01-21T09:34:06Z,Copilot,127,2026-01-21T09:49:08Z,,0,"Fix ""+ New Chat Session"" from in-progress cloud agent session",2382,"Clicking ""+ New Chat Session"" from the agent target dropdown during an in-progress cloud agent sessi...",open,Issue,289332,2026-02-04T11:34:58.613589,0,2
https://github.com/microsoft/vscode/pull/289324,,2026-01-21T08:38:51Z,prathamanvekar,128,2026-01-21T09:37:09Z,,0,fix: prevent duplicate disable action when extension is disabled globally,1150,"Fixes #244138

**Description**
The ""Disable"" button was incorrectly appearing in the extension dr...",open,Issue,289324,2026-02-04T11:34:58.613592,0,2
https://github.com/microsoft/vscode/pull/289278,,2026-01-21T01:08:42Z,Copilot,129,2026-01-21T02:36:46Z,,0,Skip failing browser tests in agentSessionViewModel,1781,macOS/Browser workflow failing on 5 tests in `agentSessionViewModel.test.ts`. Two fail with `undefin...,open,Issue,289278,2026-02-04T11:34:58.613595,0,2
https://github.com/microsoft/vscode/pull/289277,,2026-01-21T01:03:19Z,Copilot,130,2026-01-21T01:17:23Z,,0,Remove cyclic dependency on IAgentSessionsService in chat input part,4182,"## Problem

`chatInputPart.ts` depends on `agentSessionsService.model` to retrieve session file chan...",open,Issue,289277,2026-02-04T11:34:58.613599,0,2
https://github.com/microsoft/vscode/pull/289265,,2026-01-21T00:04:47Z,Copilot,131,2026-01-21T00:20:32Z,,0,[WIP] Rebase agentquickchat experiments on agent-status-widget-updates,2649,"## Rebase AgentQuickChat Experiments on agent-status-widget-updates

### Completed:
- [x] Fetched an...",open,Issue,289265,2026-02-04T11:34:58.613602,0,2
https://github.com/microsoft/vscode/pull/289262,,2026-01-20T23:55:54Z,pwang347,132,2026-01-21T00:48:11Z,,0,Add tool syntax suggestions for skills,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,289262,2026-02-04T11:34:58.613605,0,2
https://github.com/microsoft/vscode/pull/289256,,2026-01-20T23:36:40Z,Copilot,133,2026-01-21T00:09:32Z,,0,Fix undefined access in viewModelLines.ts getViewLineMinColumn,11383,Race condition causes `modelLineProjections` array to become out of sync with `projectedModelLineLin...,open,Issue,289256,2026-02-04T11:34:58.613608,0,2
https://github.com/microsoft/vscode/pull/289252,,2026-01-20T23:30:03Z,osortega,134,2026-01-21T20:54:24Z,,0,Hiding local target exploration,344,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,289252,2026-02-04T11:34:58.613611,0,2
https://github.com/microsoft/vscode/pull/289205,,2026-01-20T20:22:27Z,kycutler,135,2026-02-03T22:38:24Z,,0,Handle opening external URLs from integrated browser,14,Closes #289170...,open,Issue,289205,2026-02-04T11:34:58.613614,0,2
https://github.com/microsoft/vscode/pull/289197,,2026-01-20T19:54:18Z,mjbvz,136,2026-02-03T19:08:24Z,,0,Remove workaround for bad session ids,366,"For #274403

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidel...",open,Issue,289197,2026-02-04T11:34:58.613618,0,2
https://github.com/microsoft/vscode/pull/289177,,2026-01-20T19:02:11Z,a-stewart,137,2026-01-22T13:15:19Z,triage-needed,1,[draft] More comprehensive source edit tracking from format document,118,This is a draft PR - not yet ready for review - looking into creating more source edit tracking arou...,open,Issue,289177,2026-02-04T11:34:58.613621,0,2
https://github.com/microsoft/vscode/pull/289173,,2026-01-20T18:25:00Z,a-stewart,138,2026-01-27T19:20:46Z,triage-needed,1,Add Source Edit Tracking for bulk edit,343,"Currently there is no edit tracking for bulk edits.

`IBulkEditService` accepts a reason as part o...",open,Issue,289173,2026-02-04T11:34:58.613625,0,2
https://github.com/microsoft/vscode/pull/289163,,2026-01-20T17:52:32Z,murataslan1,139,2026-01-20T18:14:47Z,,0,fix: add engines property to root package.json,638,"Add engines property to specify the required Node.js and npm versions:
- node: >=22.21.1 (matches ....",open,Issue,289163,2026-02-04T11:34:58.613628,0,2
https://github.com/microsoft/vscode/pull/289126,,2026-01-20T15:17:40Z,Copilot,140,2026-01-20T15:24:26Z,,0,Metered network connections support,2980,Implements comprehensive metered connection detection and handling to reduce data usage on limited c...,open,Issue,289126,2026-02-04T11:34:58.613631,0,2
https://github.com/microsoft/vscode/pull/289122,,2026-01-20T15:01:04Z,Copilot,141,2026-01-20T15:15:41Z,,0,"Support 0 for immediate auto-accept in chat.editing.autoAcceptDelay, disable with -1",1440,"## Description

The `chat.editing.autoAcceptDelay` setting now treats `0` as immediate auto-accept r...",open,Issue,289122,2026-02-04T11:34:58.613634,0,2
https://github.com/microsoft/vscode/pull/289023,,2026-01-20T06:17:31Z,bodhisilberling,142,2026-01-22T13:37:46Z,,0,Add engines property to package.json,577,"Add engines field specifying Node.js >=22.21.1 requirement based on .nvmrc file.

This helps npm a...",open,Issue,289023,2026-02-04T11:34:58.613637,0,2
